ID,ClassID,SubclassID,Sound_Override_Subclassid,Material,DisplayInfoID,InventoryType,SheatheType
451130,4,3,-1,5,120297,3,0
451131,4,3,-1,5,120297,3,0
451132,4,3,-1,5,120297,3,0
451133,4,3,-1,5,120297,3,0
451140,4,1,-1,7,120296,3,0
451141,4,1,-1,7,120296,3,0
451142,4,1,-1,7,120296,3,0
451143,4,1,-1,7,120296,3,0
451150,4,1,-1,7,120296,3,0
451151,4,1,-1,7,120296,3,0
451152,4,1,-1,7,120296,3,0
451153,4,1,-1,7,120296,3,0
451160,4,3,-1,5,120297,3,0
451161,4,3,-1,5,120297,3,0
451162,4,3,-1,5,120297,3,0
451163,4,3,-1,5,120297,3,0
451170,4,2,-1,8,120301,3,0
451171,4,2,-1,8,120301,3,0
451172,4,2,-1,8,120301,3,0
451173,4,2,-1,8,120301,3,0
451180,4,3,-1,5,120324,3,0
451181,4,3,-1,5,120324,3,0
451182,4,3,-1,5,120324,3,0
451183,4,3,-1,5,120324,3,0
451190,4,1,-1,7,41706,3,0
451191,4,1,-1,7,41706,3,0
451192,4,1,-1,7,41706,3,0
451193,4,1,-1,7,41706,3,0
451200,4,3,-1,7,120332,3,0
451201,4,3,-1,7,120332,3,0
451202,4,3,-1,7,120332,3,0
451203,4,3,-1,7,120332,3,0
451210,4,3,-1,5,120332,3,0
451211,4,3,-1,5,120332,3,0
451212,4,3,-1,5,120332,3,0
451213,4,3,-1,5,120332,3,0
451220,4,3,-1,5,120332,3,0
451221,4,3,-1,5,120332,3,0
451222,4,3,-1,5,120332,3,0
451223,4,3,-1,5,120332,3,0
451230,4,3,-1,5,120332,3,0
451231,4,3,-1,5,120332,3,0
451232,4,3,-1,5,120332,3,0
451233,4,3,-1,5,120332,3,0
451240,4,3,-1,5,120332,3,0
451241,4,3,-1,5,120332,3,0
451242,4,3,-1,5,120332,3,0
451243,4,3,-1,5,120332,3,0
451250,4,4,-1,6,120333,3,0
451251,4,4,-1,6,120333,3,0
451252,4,4,-1,6,120333,3,0
451253,4,4,-1,6,120333,3,0
451260,4,4,-1,6,120333,3,0
451261,4,4,-1,6,120333,3,0
451262,4,4,-1,6,120333,3,0
451263,4,4,-1,6,120333,3,0
451270,4,4,-1,6,120333,3,0
451271,4,4,-1,6,120333,3,0
451272,4,4,-1,6,120333,3,0
451273,4,4,-1,6,120333,3,0
451280,4,4,-1,6,120333,3,0
451281,4,4,-1,6,120333,3,0
451282,4,4,-1,6,120333,3,0
451283,4,4,-1,6,120333,3,0
451290,4,4,-1,6,120333,3,0
451291,4,4,-1,6,120333,3,0
451292,4,4,-1,6,120333,3,0
451293,4,4,-1,6,120333,3,0
451300,4,4,-1,6,120333,3,0
451301,4,4,-1,6,120333,3,0
451302,4,4,-1,6,120333,3,0
451303,4,4,-1,6,120333,3,0
451310,4,4,-1,6,120333,3,0
451311,4,4,-1,6,120333,3,0
451312,4,4,-1,6,120333,3,0
451313,4,4,-1,6,120333,3,0
451320,4,4,-1,6,120333,3,0
451321,4,4,-1,6,120333,3,0
451322,4,4,-1,6,120333,3,0
451323,4,4,-1,6,120333,3,0
451330,4,4,-1,6,120333,3,0
451331,4,4,-1,6,120333,3,0
451332,4,4,-1,6,120333,3,0
451333,4,4,-1,6,120333,3,0
451340,4,1,-1,7,120346,3,0
451341,4,1,-1,7,120346,3,0
451342,4,1,-1,7,120346,3,0
451343,4,1,-1,7,120346,3,0
451350,4,4,-1,6,41815,3,0
451351,4,4,-1,6,41815,3,0
451352,4,4,-1,6,41815,3,0
451353,4,4,-1,6,41815,3,0
451360,4,4,-1,6,41815,3,0
451361,4,4,-1,6,41815,3,0
451362,4,4,-1,6,41815,3,0
451363,4,4,-1,6,41815,3,0
451370,4,2,-1,8,41960,3,0
451371,4,2,-1,8,41960,3,0
451372,4,2,-1,8,41960,3,0
451373,4,2,-1,8,41960,3,0
451380,4,2,-1,8,41960,3,0
451381,4,2,-1,8,41960,3,0
451382,4,2,-1,8,41960,3,0
451383,4,2,-1,8,41960,3,0
451390,4,4,-1,6,120362,3,0
451391,4,4,-1,6,120362,3,0
451392,4,4,-1,6,120362,3,0
451393,4,4,-1,6,120362,3,0
451400,4,4,-1,6,120362,3,0
451401,4,4,-1,6,120362,3,0
451402,4,4,-1,6,120362,3,0
451403,4,4,-1,6,120362,3,0
451410,4,3,-1,5,120377,3,0
451411,4,3,-1,5,120377,3,0
451412,4,3,-1,5,120377,3,0
451413,4,3,-1,5,120377,3,0
451420,4,4,-1,6,120395,3,0
451421,4,4,-1,6,120395,3,0
451422,4,4,-1,6,120395,3,0
451423,4,4,-1,6,120395,3,0
451430,4,4,-1,6,120395,3,0
451431,4,4,-1,6,120395,3,0
451432,4,4,-1,6,120395,3,0
451433,4,4,-1,6,120395,3,0
451440,4,4,-1,6,120395,3,0
451441,4,4,-1,6,120395,3,0
451442,4,4,-1,6,120395,3,0
451443,4,4,-1,6,120395,3,0
451450,4,4,-1,6,120395,3,0
451451,4,4,-1,6,120395,3,0
451452,4,4,-1,6,120395,3,0
451453,4,4,-1,6,120395,3,0
451460,4,4,-1,6,120395,3,0
451461,4,4,-1,6,120395,3,0
451462,4,4,-1,6,120395,3,0
451463,4,4,-1,6,120395,3,0
451470,4,3,-1,5,120399,3,0
451471,4,3,-1,5,120399,3,0
451472,4,3,-1,5,120399,3,0
451473,4,3,-1,5,120399,3,0
451480,4,4,-1,6,120400,3,0
451481,4,4,-1,6,120400,3,0
451482,4,4,-1,6,120400,3,0
451483,4,4,-1,6,120400,3,0
451490,4,4,-1,6,120400,3,0
451491,4,4,-1,6,120400,3,0
451492,4,4,-1,6,120400,3,0
451493,4,4,-1,6,120400,3,0
451500,4,4,-1,6,42167,3,0
451501,4,4,-1,6,42167,3,0
451502,4,4,-1,6,42167,3,0
451503,4,4,-1,6,42167,3,0
451510,4,2,-1,8,120430,3,0
451511,4,2,-1,8,120430,3,0
451512,4,2,-1,8,120430,3,0
451513,4,2,-1,8,120430,3,0
451520,4,2,-1,8,120430,3,0
451521,4,2,-1,8,120430,3,0
451522,4,2,-1,8,120430,3,0
451523,4,2,-1,8,120430,3,0
451530,4,2,-1,8,120430,3,0
451531,4,2,-1,8,120430,3,0
451532,4,2,-1,8,120430,3,0
451533,4,2,-1,8,120430,3,0
451540,4,2,-1,8,120430,3,0
451541,4,2,-1,8,120430,3,0
451542,4,2,-1,8,120430,3,0
451543,4,2,-1,8,120430,3,0
451550,4,4,-1,6,120437,3,0
451551,4,4,-1,6,120437,3,0
451552,4,4,-1,6,120437,3,0
451553,4,4,-1,6,120437,3,0
451560,4,4,-1,6,120437,3,0
451561,4,4,-1,6,120437,3,0
451562,4,4,-1,6,120437,3,0
451563,4,4,-1,6,120437,3,0
451570,4,3,-1,5,120445,3,0
451571,4,3,-1,5,120445,3,0
451572,4,3,-1,5,120445,3,0
451573,4,3,-1,5,120445,3,0
451580,4,1,-1,7,120444,3,0
451581,4,1,-1,7,120444,3,0
451582,4,1,-1,7,120444,3,0
451583,4,1,-1,7,120444,3,0
451590,4,3,-1,5,120445,3,0
451591,4,3,-1,5,120445,3,0
451592,4,3,-1,5,120445,3,0
451593,4,3,-1,5,120445,3,0
451600,4,1,-1,7,120454,3,0
451601,4,1,-1,7,120454,3,0
451602,4,1,-1,7,120454,3,0
451603,4,1,-1,7,120454,3,0
451610,4,1,-1,7,120454,3,0
451611,4,1,-1,7,120454,3,0
451612,4,1,-1,7,120454,3,0
451613,4,1,-1,7,120454,3,0
451620,4,3,-1,5,120455,3,0
451621,4,3,-1,5,120455,3,0
451622,4,3,-1,5,120455,3,0
451623,4,3,-1,5,120455,3,0
451630,4,1,-1,7,120454,3,0
451631,4,1,-1,7,120454,3,0
451632,4,1,-1,7,120454,3,0
451633,4,1,-1,7,120454,3,0
451640,4,1,-1,7,120454,3,0
451641,4,1,-1,7,120454,3,0
451642,4,1,-1,7,120454,3,0
451643,4,1,-1,7,120454,3,0
451650,4,3,-1,5,120462,3,0
451651,4,3,-1,5,120462,3,0
451652,4,3,-1,5,120462,3,0
451653,4,3,-1,5,120462,3,0
451660,4,4,-1,6,42345,3,0
451661,4,4,-1,6,42345,3,0
451662,4,4,-1,6,42345,3,0
451663,4,4,-1,6,42345,3,0
451670,4,4,-1,6,42345,3,0
451671,4,4,-1,6,42345,3,0
451672,4,4,-1,6,42345,3,0
451673,4,4,-1,6,42345,3,0
451680,4,4,-1,6,42345,3,0
451681,4,4,-1,6,42345,3,0
451682,4,4,-1,6,42345,3,0
451683,4,4,-1,6,42345,3,0
451690,4,4,-1,6,42351,3,0
451691,4,4,-1,6,42351,3,0
451692,4,4,-1,6,42351,3,0
451693,4,4,-1,6,42351,3,0
451700,4,4,-1,6,42351,3,0
451701,4,4,-1,6,42351,3,0
451702,4,4,-1,6,42351,3,0
451703,4,4,-1,6,42351,3,0
451710,4,4,-1,6,42360,3,0
451711,4,4,-1,6,42360,3,0
451712,4,4,-1,6,42360,3,0
451713,4,4,-1,6,42360,3,0
451720,4,4,-1,6,42360,3,0
451721,4,4,-1,6,42360,3,0
451722,4,4,-1,6,42360,3,0
451723,4,4,-1,6,42360,3,0
451730,4,1,-1,7,120464,3,0
451731,4,1,-1,7,120464,3,0
451732,4,1,-1,7,120464,3,0
451733,4,1,-1,7,120464,3,0
451740,4,2,-1,8,120465,3,0
451741,4,2,-1,8,120465,3,0
451742,4,2,-1,8,120465,3,0
451743,4,2,-1,8,120465,3,0
451750,4,2,-1,8,120465,3,0
451751,4,2,-1,8,120465,3,0
451752,4,2,-1,8,120465,3,0
451753,4,2,-1,8,120465,3,0
451760,4,3,-1,5,42372,3,0
451761,4,3,-1,5,42372,3,0
451762,4,3,-1,5,42372,3,0
451763,4,3,-1,5,42372,3,0
451770,4,3,-1,5,42372,3,0
451771,4,3,-1,5,42372,3,0
451772,4,3,-1,5,42372,3,0
451773,4,3,-1,5,42372,3,0
451780,4,2,-1,8,42414,3,0
451781,4,2,-1,8,42414,3,0
451782,4,2,-1,8,42414,3,0
451783,4,2,-1,8,42414,3,0
451790,4,2,-1,8,42414,3,0
451791,4,2,-1,8,42414,3,0
451792,4,2,-1,8,42414,3,0
451793,4,2,-1,8,42414,3,0
451800,4,2,-1,8,42414,3,0
451801,4,2,-1,8,42414,3,0
451802,4,2,-1,8,42414,3,0
451803,4,2,-1,8,42414,3,0
451810,4,4,-1,6,120468,3,0
451811,4,4,-1,6,120468,3,0
451812,4,4,-1,6,120468,3,0
451813,4,4,-1,6,120468,3,0
451820,4,1,-1,7,42443,3,0
451821,4,1,-1,7,42443,3,0
451822,4,1,-1,7,42443,3,0
451823,4,1,-1,7,42443,3,0
451830,4,1,-1,7,42443,3,0
451831,4,1,-1,7,42443,3,0
451832,4,1,-1,7,42443,3,0
451833,4,1,-1,7,42443,3,0
451840,4,1,-1,7,42447,3,0
451841,4,1,-1,7,42447,3,0
451842,4,1,-1,7,42447,3,0
451843,4,1,-1,7,42447,3,0
451850,4,2,-1,8,42454,3,0
451851,4,2,-1,8,42454,3,0
451852,4,2,-1,8,42454,3,0
451853,4,2,-1,8,42454,3,0
451860,4,2,-1,8,42454,3,0
451861,4,2,-1,8,42454,3,0
451862,4,2,-1,8,42454,3,0
451863,4,2,-1,8,42454,3,0
451870,4,4,-1,6,120478,3,0
451871,4,4,-1,6,120478,3,0
451872,4,4,-1,6,120478,3,0
451873,4,4,-1,6,120478,3,0
451880,4,2,-1,8,120481,3,0
451881,4,2,-1,8,120481,3,0
451882,4,2,-1,8,120481,3,0
451883,4,2,-1,8,120481,3,0
451890,4,3,-1,5,120486,3,0
451891,4,3,-1,5,120486,3,0
451892,4,3,-1,5,120486,3,0
451893,4,3,-1,5,120486,3,0
451900,4,4,-1,6,120487,3,0
451901,4,4,-1,6,120487,3,0
451902,4,4,-1,6,120487,3,0
451903,4,4,-1,6,120487,3,0
451910,4,3,-1,5,120491,3,0
451911,4,3,-1,5,120491,3,0
451912,4,3,-1,5,120491,3,0
451913,4,3,-1,5,120491,3,0
451920,4,3,-1,5,120492,3,0
451921,4,3,-1,5,120492,3,0
451922,4,3,-1,5,120492,3,0
451923,4,3,-1,5,120492,3,0
451930,4,3,-1,5,120492,3,0
451931,4,3,-1,5,120492,3,0
451932,4,3,-1,5,120492,3,0
451933,4,3,-1,5,120492,3,0
451940,4,2,-1,8,120495,3,0
451941,4,2,-1,8,120495,3,0
451942,4,2,-1,8,120495,3,0
451943,4,2,-1,8,120495,3,0
451950,4,2,-1,8,120495,3,0
451951,4,2,-1,8,120495,3,0
451952,4,2,-1,8,120495,3,0
451953,4,2,-1,8,120495,3,0
451960,4,3,-1,5,120498,3,0
451961,4,3,-1,5,120498,3,0
451962,4,3,-1,5,120498,3,0
451963,4,3,-1,5,120498,3,0
451970,4,3,-1,5,120498,3,0
451971,4,3,-1,5,120498,3,0
451972,4,3,-1,5,120498,3,0
451973,4,3,-1,5,120498,3,0
451980,4,2,-1,8,120503,3,0
451981,4,2,-1,8,120503,3,0
451982,4,2,-1,8,120503,3,0
451983,4,2,-1,8,120503,3,0
451990,4,2,-1,8,120503,3,0
451991,4,2,-1,8,120503,3,0
451992,4,2,-1,8,120503,3,0
451993,4,2,-1,8,120503,3,0
452000,4,3,-1,5,42573,3,0
452001,4,3,-1,5,42573,3,0
452002,4,3,-1,5,42573,3,0
452003,4,3,-1,5,42573,3,0
452010,4,1,-1,7,42577,3,0
452011,4,1,-1,7,42577,3,0
452012,4,1,-1,7,42577,3,0
452013,4,1,-1,7,42577,3,0
452020,4,1,-1,7,42577,3,0
452021,4,1,-1,7,42577,3,0
452022,4,1,-1,7,42577,3,0
452023,4,1,-1,7,42577,3,0
452030,4,1,-1,7,42577,3,0
452031,4,1,-1,7,42577,3,0
452032,4,1,-1,7,42577,3,0
452033,4,1,-1,7,42577,3,0
452040,4,3,-1,5,42583,3,0
452041,4,3,-1,5,42583,3,0
452042,4,3,-1,5,42583,3,0
452043,4,3,-1,5,42583,3,0
452050,4,3,-1,5,42583,3,0
452051,4,3,-1,5,42583,3,0
452052,4,3,-1,5,42583,3,0
452053,4,3,-1,5,42583,3,0
452060,4,2,-1,8,120509,3,0
452061,4,2,-1,8,120509,3,0
452062,4,2,-1,8,120509,3,0
452063,4,2,-1,8,120509,3,0
452070,4,3,-1,5,120510,3,0
452071,4,3,-1,5,120510,3,0
452072,4,3,-1,5,120510,3,0
452073,4,3,-1,5,120510,3,0
452080,4,2,-1,8,42678,3,0
452081,4,2,-1,8,42678,3,0
452082,4,2,-1,8,42678,3,0
452083,4,2,-1,8,42678,3,0
452090,4,1,-1,7,120519,3,0
452091,4,1,-1,7,120519,3,0
452092,4,1,-1,7,120519,3,0
452093,4,1,-1,7,120519,3,0
452100,4,4,-1,6,120527,3,0
452101,4,4,-1,6,120527,3,0
452102,4,4,-1,6,120527,3,0
452103,4,4,-1,6,120527,3,0
452110,4,3,-1,5,120534,3,0
452111,4,3,-1,5,120534,3,0
452112,4,3,-1,5,120534,3,0
452113,4,3,-1,5,120534,3,0
452120,4,3,-1,5,120540,3,0
452121,4,3,-1,5,120540,3,0
452122,4,3,-1,5,120540,3,0
452123,4,3,-1,5,120540,3,0
452130,4,3,-1,5,120540,3,0
452131,4,3,-1,5,120540,3,0
452132,4,3,-1,5,120540,3,0
452133,4,3,-1,5,120540,3,0
452140,4,3,-1,5,120544,3,0
452141,4,3,-1,5,120544,3,0
452142,4,3,-1,5,120544,3,0
452143,4,3,-1,5,120544,3,0
452150,4,3,-1,5,120544,3,0
452151,4,3,-1,5,120544,3,0
452152,4,3,-1,5,120544,3,0
452153,4,3,-1,5,120544,3,0
452160,4,3,-1,5,120544,3,0
452161,4,3,-1,5,120544,3,0
452162,4,3,-1,5,120544,3,0
452163,4,3,-1,5,120544,3,0
452170,4,3,-1,5,120553,3,0
452171,4,3,-1,5,120553,3,0
452172,4,3,-1,5,120553,3,0
452173,4,3,-1,5,120553,3,0
452180,4,4,-1,6,42846,3,0
452181,4,4,-1,6,42846,3,0
452182,4,4,-1,6,42846,3,0
452183,4,4,-1,6,42846,3,0
452190,4,4,-1,6,42846,3,0
452191,4,4,-1,6,42846,3,0
452192,4,4,-1,6,42846,3,0
452193,4,4,-1,6,42846,3,0
452200,4,4,-1,6,42872,3,0
452201,4,4,-1,6,42872,3,0
452202,4,4,-1,6,42872,3,0
452203,4,4,-1,6,42872,3,0
452210,4,4,-1,6,42872,3,0
452211,4,4,-1,6,42872,3,0
452212,4,4,-1,6,42872,3,0
452213,4,4,-1,6,42872,3,0
452220,4,3,-1,5,42895,3,0
452221,4,3,-1,5,42895,3,0
452222,4,3,-1,5,42895,3,0
452223,4,3,-1,5,42895,3,0
452230,4,1,-1,7,42900,3,0
452231,4,1,-1,7,42900,3,0
452232,4,1,-1,7,42900,3,0
452233,4,1,-1,7,42900,3,0
452240,4,3,-1,5,42910,3,0
452241,4,3,-1,5,42910,3,0
452242,4,3,-1,5,42910,3,0
452243,4,3,-1,5,42910,3,0
452250,4,2,-1,8,42974,3,0
452251,4,2,-1,8,42974,3,0
452252,4,2,-1,8,42974,3,0
452253,4,2,-1,8,42974,3,0
452260,4,2,-1,8,42974,3,0
452261,4,2,-1,8,42974,3,0
452262,4,2,-1,8,42974,3,0
452263,4,2,-1,8,42974,3,0
452270,4,1,-1,7,42983,3,0
452271,4,1,-1,7,42983,3,0
452272,4,1,-1,7,42983,3,0
452273,4,1,-1,7,42983,3,0
452280,4,1,-1,7,42983,3,0
452281,4,1,-1,7,42983,3,0
452282,4,1,-1,7,42983,3,0
452283,4,1,-1,7,42983,3,0
452290,4,1,-1,7,42983,3,0
452291,4,1,-1,7,42983,3,0
452292,4,1,-1,7,42983,3,0
452293,4,1,-1,7,42983,3,0
452300,4,3,-1,5,43014,3,0
452301,4,3,-1,5,43014,3,0
452302,4,3,-1,5,43014,3,0
452303,4,3,-1,5,43014,3,0
452310,4,1,-1,7,43027,3,0
452311,4,1,-1,7,43027,3,0
452312,4,1,-1,7,43027,3,0
452313,4,1,-1,7,43027,3,0
452320,4,1,-1,7,43027,3,0
452321,4,1,-1,7,43027,3,0
452322,4,1,-1,7,43027,3,0
452323,4,1,-1,7,43027,3,0
452330,4,1,-1,7,43027,3,0
452331,4,1,-1,7,43027,3,0
452332,4,1,-1,7,43027,3,0
452333,4,1,-1,7,43027,3,0
452340,4,3,-1,5,43044,3,0
452341,4,3,-1,5,43044,3,0
452342,4,3,-1,5,43044,3,0
452343,4,3,-1,5,43044,3,0
452350,4,3,-1,5,43044,3,0
452351,4,3,-1,5,43044,3,0
452352,4,3,-1,5,43044,3,0
452353,4,3,-1,5,43044,3,0
452360,4,3,-1,5,43044,3,0
452361,4,3,-1,5,43044,3,0
452362,4,3,-1,5,43044,3,0
452363,4,3,-1,5,43044,3,0
452370,4,3,-1,5,120556,3,0
452371,4,3,-1,5,120556,3,0
452372,4,3,-1,5,120556,3,0
452373,4,3,-1,5,120556,3,0
452380,4,4,-1,6,43139,3,0
452381,4,4,-1,6,43139,3,0
452382,4,4,-1,6,43139,3,0
452383,4,4,-1,6,43139,3,0
452390,4,4,-1,6,43139,3,0
452391,4,4,-1,6,43139,3,0
452392,4,4,-1,6,43139,3,0
452393,4,4,-1,6,43139,3,0
452400,4,1,-1,7,120574,3,0
452401,4,1,-1,7,120574,3,0
452402,4,1,-1,7,120574,3,0
452403,4,1,-1,7,120574,3,0
452410,4,1,-1,7,120574,3,0
452411,4,1,-1,7,120574,3,0
452412,4,1,-1,7,120574,3,0
452413,4,1,-1,7,120574,3,0
452420,4,3,-1,5,43162,3,0
452421,4,3,-1,5,43162,3,0
452422,4,3,-1,5,43162,3,0
452423,4,3,-1,5,43162,3,0
452430,4,2,-1,8,43169,3,0
452431,4,2,-1,8,43169,3,0
452432,4,2,-1,8,43169,3,0
452433,4,2,-1,8,43169,3,0
452440,4,2,-1,8,43169,3,0
452441,4,2,-1,8,43169,3,0
452442,4,2,-1,8,43169,3,0
452443,4,2,-1,8,43169,3,0
452450,4,2,-1,8,43169,3,0
452451,4,2,-1,8,43169,3,0
452452,4,2,-1,8,43169,3,0
452453,4,2,-1,8,43169,3,0
452460,4,2,-1,8,43169,3,0
452461,4,2,-1,8,43169,3,0
452462,4,2,-1,8,43169,3,0
452463,4,2,-1,8,43169,3,0
452470,4,2,-1,8,43169,3,0
452471,4,2,-1,8,43169,3,0
452472,4,2,-1,8,43169,3,0
452473,4,2,-1,8,43169,3,0
452480,4,2,-1,8,43169,3,0
452481,4,2,-1,8,43169,3,0
452482,4,2,-1,8,43169,3,0
452483,4,2,-1,8,43169,3,0
452490,4,2,-1,8,43169,3,0
452491,4,2,-1,8,43169,3,0
452492,4,2,-1,8,43169,3,0
452493,4,2,-1,8,43169,3,0
452500,4,2,-1,8,43169,3,0
452501,4,2,-1,8,43169,3,0
452502,4,2,-1,8,43169,3,0
452503,4,2,-1,8,43169,3,0
452510,4,2,-1,8,43169,3,0
452511,4,2,-1,8,43169,3,0
452512,4,2,-1,8,43169,3,0
452513,4,2,-1,8,43169,3,0
452520,4,2,-1,8,43169,3,0
452521,4,2,-1,8,43169,3,0
452522,4,2,-1,8,43169,3,0
452523,4,2,-1,8,43169,3,0
452530,4,2,-1,8,43169,3,0
452531,4,2,-1,8,43169,3,0
452532,4,2,-1,8,43169,3,0
452533,4,2,-1,8,43169,3,0
452540,4,2,-1,8,43169,3,0
452541,4,2,-1,8,43169,3,0
452542,4,2,-1,8,43169,3,0
452543,4,2,-1,8,43169,3,0
452550,4,4,-1,6,43199,3,0
452551,4,4,-1,6,43199,3,0
452552,4,4,-1,6,43199,3,0
452553,4,4,-1,6,43199,3,0
452560,4,1,-1,7,43297,3,0
452561,4,1,-1,7,43297,3,0
452562,4,1,-1,7,43297,3,0
452563,4,1,-1,7,43297,3,0
452570,4,3,-1,5,43370,3,0
452571,4,3,-1,5,43370,3,0
452572,4,3,-1,5,43370,3,0
452573,4,3,-1,5,43370,3,0
452580,4,4,-1,6,120604,3,0
452581,4,4,-1,6,120604,3,0
452582,4,4,-1,6,120604,3,0
452583,4,4,-1,6,120604,3,0
452590,4,1,-1,7,120626,3,0
452591,4,1,-1,7,120626,3,0
452592,4,1,-1,7,120626,3,0
452593,4,1,-1,7,120626,3,0
452600,4,4,-1,6,120630,3,0
452601,4,4,-1,6,120630,3,0
452602,4,4,-1,6,120630,3,0
452603,4,4,-1,6,120630,3,0
452610,4,4,-1,6,120630,3,0
452611,4,4,-1,6,120630,3,0
452612,4,4,-1,6,120630,3,0
452613,4,4,-1,6,120630,3,0
452620,4,4,-1,6,120630,3,0
452621,4,4,-1,6,120630,3,0
452622,4,4,-1,6,120630,3,0
452623,4,4,-1,6,120630,3,0
452630,4,2,-1,8,43747,3,0
452631,4,2,-1,8,43747,3,0
452632,4,2,-1,8,43747,3,0
452633,4,2,-1,8,43747,3,0
452640,4,3,-1,5,43801,3,0
452641,4,3,-1,5,43801,3,0
452642,4,3,-1,5,43801,3,0
452643,4,3,-1,5,43801,3,0
452650,4,2,-1,8,120645,3,0
452651,4,2,-1,8,120645,3,0
452652,4,2,-1,8,120645,3,0
452653,4,2,-1,8,120645,3,0
452660,4,1,-1,7,120644,3,0
452661,4,1,-1,7,120644,3,0
452662,4,1,-1,7,120644,3,0
452663,4,1,-1,7,120644,3,0
452670,4,1,-1,7,120644,3,0
452671,4,1,-1,7,120644,3,0
452672,4,1,-1,7,120644,3,0
452673,4,1,-1,7,120644,3,0
452680,4,1,-1,7,120644,3,0
452681,4,1,-1,7,120644,3,0
452682,4,1,-1,7,120644,3,0
452683,4,1,-1,7,120644,3,0
452690,4,2,-1,8,120659,3,0
452691,4,2,-1,8,120659,3,0
452692,4,2,-1,8,120659,3,0
452693,4,2,-1,8,120659,3,0
452700,4,3,-1,5,120660,3,0
452701,4,3,-1,5,120660,3,0
452702,4,3,-1,5,120660,3,0
452703,4,3,-1,5,120660,3,0
452710,4,3,-1,5,120667,3,0
452711,4,3,-1,5,120667,3,0
452712,4,3,-1,5,120667,3,0
452713,4,3,-1,5,120667,3,0
452720,4,3,-1,5,120667,3,0
452721,4,3,-1,5,120667,3,0
452722,4,3,-1,5,120667,3,0
452723,4,3,-1,5,120667,3,0
452730,4,4,-1,6,120695,3,0
452731,4,4,-1,6,120695,3,0
452732,4,4,-1,6,120695,3,0
452733,4,4,-1,6,120695,3,0
452740,4,3,-1,5,120696,3,0
452741,4,3,-1,5,120696,3,0
452742,4,3,-1,5,120696,3,0
452743,4,3,-1,5,120696,3,0
452750,4,4,-1,6,120702,3,0
452751,4,4,-1,6,120702,3,0
452752,4,4,-1,6,120702,3,0
452753,4,4,-1,6,120702,3,0
452760,4,1,-1,7,44004,3,0
452761,4,1,-1,7,44004,3,0
452762,4,1,-1,7,44004,3,0
452763,4,1,-1,7,44004,3,0
452770,4,1,-1,7,120707,3,0
452771,4,1,-1,7,120707,3,0
452772,4,1,-1,7,120707,3,0
452773,4,1,-1,7,120707,3,0
452780,4,4,-1,6,120715,3,0
452781,4,4,-1,6,120715,3,0
452782,4,4,-1,6,120715,3,0
452783,4,4,-1,6,120715,3,0
452790,4,1,-1,7,120714,3,0
452791,4,1,-1,7,120714,3,0
452792,4,1,-1,7,120714,3,0
452793,4,1,-1,7,120714,3,0
452800,4,1,-1,7,44070,3,0
452801,4,1,-1,7,44070,3,0
452802,4,1,-1,7,44070,3,0
452803,4,1,-1,7,44070,3,0
452810,4,3,-1,5,120719,3,0
452811,4,3,-1,5,120719,3,0
452812,4,3,-1,5,120719,3,0
452813,4,3,-1,5,120719,3,0
452820,4,2,-1,8,44163,3,0
452821,4,2,-1,8,44163,3,0
452822,4,2,-1,8,44163,3,0
452823,4,2,-1,8,44163,3,0
452830,4,2,-1,8,44163,3,0
452831,4,2,-1,8,44163,3,0
452832,4,2,-1,8,44163,3,0
452833,4,2,-1,8,44163,3,0
452840,4,1,-1,7,120745,3,0
452841,4,1,-1,7,120745,3,0
452842,4,1,-1,7,120745,3,0
452843,4,1,-1,7,120745,3,0
452850,4,4,-1,6,120746,3,0
452851,4,4,-1,6,120746,3,0
452852,4,4,-1,6,120746,3,0
452853,4,4,-1,6,120746,3,0
452860,4,1,-1,7,120745,3,0
452861,4,1,-1,7,120745,3,0
452862,4,1,-1,7,120745,3,0
452863,4,1,-1,7,120745,3,0
452870,4,4,-1,6,120746,3,0
452871,4,4,-1,6,120746,3,0
452872,4,4,-1,6,120746,3,0
452873,4,4,-1,6,120746,3,0
452880,4,1,-1,7,120745,3,0
452881,4,1,-1,7,120745,3,0
452882,4,1,-1,7,120745,3,0
452883,4,1,-1,7,120745,3,0
452890,4,4,-1,6,120759,3,0
452891,4,4,-1,6,120759,3,0
452892,4,4,-1,6,120759,3,0
452893,4,4,-1,6,120759,3,0
452900,4,4,-1,6,120759,3,0
452901,4,4,-1,6,120759,3,0
452902,4,4,-1,6,120759,3,0
452903,4,4,-1,6,120759,3,0
452910,4,2,-1,8,120758,3,0
452911,4,2,-1,8,120758,3,0
452912,4,2,-1,8,120758,3,0
452913,4,2,-1,8,120758,3,0
452920,4,4,-1,6,120759,3,0
452921,4,4,-1,6,120759,3,0
452922,4,4,-1,6,120759,3,0
452923,4,4,-1,6,120759,3,0
452930,4,1,-1,7,120765,3,0
452931,4,1,-1,7,120765,3,0
452932,4,1,-1,7,120765,3,0
452933,4,1,-1,7,120765,3,0
452940,4,1,-1,7,120765,3,0
452941,4,1,-1,7,120765,3,0
452942,4,1,-1,7,120765,3,0
452943,4,1,-1,7,120765,3,0
452950,4,1,-1,7,120775,3,0
452951,4,1,-1,7,120775,3,0
452952,4,1,-1,7,120775,3,0
452953,4,1,-1,7,120775,3,0
452960,4,1,-1,7,120775,3,0
452961,4,1,-1,7,120775,3,0
